_id,title,addr1,areacode,sigungucode,eventstartdate,eventenddate,contentid,mapx,mapy,firstimage,__v
676186d485292d238e776308,유성 재즈&맥주페스타,대전광역시 유성구 어은로 27 유림공원 관리사,3,4,20240823,20240825,2833003,127.3577063021,36.3607306283,http://tong.visitkorea.or.kr/cms/resource/23/3338823_image2_1.jpg,0
676186d485292d238e77630b,대전 빵 축제,대전광역시 동구 소제동,3,3000,20240928,20240929,2770434,127.4366082515,36.3359848606,http://tong.visitkorea.or.kr/cms/resource/62/3372962_image2_1.JPG,0
676186d485292d238e77630e,대청호대덕뮤직페스티벌,대전광역시 대덕구 대청로 607 (미호동),3,3004,20240413,20240414,2758373,127.4735845215,36.4736725397,http://tong.visitkorea.or.kr/cms/resource/46/3110346_image2_1.jpg,0
676186d485292d238e776311,대전청년주간,대전광역시 서구 둔산대로 169 (만년동),3,3003,20240920,20240921,2739974,127.3879840082,36.3659250159,http://tong.visitkorea.or.kr/cms/resource/06/3343806_image2_1.JPG,0
676186d485292d238e776314,대전ART마임페스티벌,대전광역시 중구 중앙로 101,3,3005,20240927,20240928,2618730,127.4209793431,36.3267634148,http://tong.visitkorea.or.kr/cms/resource/17/3349617_image2_1.jpg,0
676186d485292d238e776317,대청호 벚꽃축제,대전광역시 동구 신상동,3,3000,20240329,20240331,2591747,127.4979550424,36.3544921697,http://tong.visitkorea.or.kr/cms/resource/13/3111413_image2_1.jpg,0
676186d485292d238e77631a,유성국화축제,대전광역시 유성구 어은로 27 (봉명동),3,4,20241018,20241103,2561795,127.3577063021,36.3607306283,http://tong.visitkorea.or.kr/cms/resource/66/3394666_image2_1.jpg,0
676186d485292d238e77631d,대전 서구 아트페스티벌,대전광역시 서구 둔산서로 100 서구청,3,3003,20241011,20241013,2488086,127.3844262880,36.3550623065,http://tong.visitkorea.or.kr/cms/resource/00/3330200_image2_1.JPG,0
676186d485292d238e776320,세계인 어울림 축제,대전광역시 중구 계룡로904번길 30 (문화동),3,3005,20240511,20240511,1954396,127.4119386413,36.3209750271,http://tong.visitkorea.or.kr/cms/resource/48/3300148_image2_1.JPG,0
676186d485292d238e776323,대전효문화뿌리축제,대전광역시 중구 뿌리공원로 47 효문화마을관리원,3,3005,20241011,20241013,981658,127.3845115010,36.2853841653,http://tong.visitkorea.or.kr/cms/resource/62/3380362_image2_1.jpg,0
676186d485292d238e776326,유성온천문화축제,대전광역시 유성구 계룡로123번길 52 (봉명동),3,4,20240510,20240512,1270240,127.3453047821,36.3552810320,http://tong.visitkorea.or.kr/cms/resource/76/2641776_image2_1.jpg,0
676186d485292d238e776329,동춘당 문화제,대전광역시 대덕구 동춘당로 80 (송촌동),3,3004,20240427,20240427,1079577,127.4412987135,36.3648816382,http://tong.visitkorea.or.kr/cms/resource/82/3111282_image2_1.jpg,0
676186d485292d238e77632c,대전사이언스페스티벌,대전광역시 유성구 엑스포로 107 (도룡동),3,4,20241018,20241020,141918,127.3916945410,36.3750212633,http://tong.visitkorea.or.kr/cms/resource/73/2857073_image2_1.jpg,0
676186d485292d238e77632f,대전 특수영상영화제,대전광역시 유성구 구성동,3,4,20240920,20240922,3352431,127.3608168228,36.3722460324,,0
676186d485292d238e776332,대덕물빛축제,대전광역시 대덕구 대청로 607 (미호동),3,3004,20240329,20240506,2952467,127.4735845215,36.4736725397,,0
676186d485292d238e776335,로봇융합페스티벌,대전광역시 유성구 엑스포로 107 대전컨벤션센터,3,4,20240802,20240804,2020459,127.3916945410,36.3750212633,,0
676186ecf73f871fb5c84ebe,광주국제미술전람회 〈아트광주24〉,광주광역시 서구 상무누리로 30 (치평동),5,4002,20241010,20241013,3382746,126.8405588979,35.1467152588,http://tong.visitkorea.or.kr/cms/resource/30/3382730_image2_1.jpg,0
676186ecf73f871fb5c84ec1,Let’s FLOPPY 2.0,광주광역시 서구 상무누리로 30 (치평동),5,4002,20240928,20240929,3371258,126.8405588979,35.1467152588,http://tong.visitkorea.or.kr/cms/resource/37/3371237_image2_1.jpg,0
676186ecf73f871fb5c84ec4,광주사운드파크페스티벌,광주광역시 서구 상무누리로 30 (치평동),5,4002,20240927,20240927,3369503,126.8405588979,35.1467152588,http://tong.visitkorea.or.kr/cms/resource/02/3369502_image2_1.png,0
676186ecf73f871fb5c84ec7,한국-캐나다 협업 전시 <제15회 광주비엔날레 캐나다 파빌리온: 집 그리고 또 다른 장소들>,광주광역시 남구 제중로 70 (양림동),5,4000,20240907,20241201,3357697,126.9126971202,35.1404866233,http://tong.visitkorea.or.kr/cms/resource/71/3357671_image2_1.jpg,0
676186ecf73f871fb5c84eca,제3회 ACCF 애니메이션 모꼬지 찾아라! 애니메이션 친구들,광주광역시 동구 문화전당로 38 (광산동),5,4001,20240726,20240728,3338200,126.9192936186,35.1460861028,http://tong.visitkorea.or.kr/cms/resource/96/3338196_image2_1.png,0
676186ecf73f871fb5c84ecd,남도달밤야시장,광주광역시 동구 제봉로194번길 10 (대인동),5,4001,20241109,20241116,3333757,126.9171630495,35.1541407126,http://tong.visitkorea.or.kr/cms/resource/79/3401079_image2_1.jpg,0
676186ecf73f871fb5c84ed0,문화가 있는 날 실버마이크 <전라·제주 권역>,광주광역시 광산구 첨단중앙로182번길 23 (쌍암동),5,4003,20240626,20241201,3304636,126.8439400132,35.2234149822,http://tong.visitkorea.or.kr/cms/resource/31/3304631_image2_1.png,0
676186ecf73f871fb5c84ed3,제3회 광주사회적경제박람회,광주광역시 서구 상무누리로 30 (치평동),5,4002,20240912,20240914,3304119,126.8405588979,35.1467152588,http://tong.visitkorea.or.kr/cms/resource/55/3353855_image2_1.jpg,0
676186ecf73f871fb5c84ed6,양동통맥축제,광주광역시 서구 천변좌로 238 (양동),5,4002,20240419,20240504,3111564,126.9024421260,35.1542487850,http://tong.visitkorea.or.kr/cms/resource/57/3111557_image2_1.jpg,0
676186ecf73f871fb5c84ed9,광주 버스킹 월드컵,광주광역시 동구 금남로1가,5,4001,20241001,20241006,2990881,126.9197240984,35.1475803851,http://tong.visitkorea.or.kr/cms/resource/76/3410976_image2_1.JPG,0
676186ecf73f871fb5c84edc,2024 아시아컬처마켓: 도시 속 문화장터,광주광역시 동구 문화전당로 38 아시아문화전당,5,4001,20240504,20240506,2988140,126.9192936186,35.1460861028,http://tong.visitkorea.or.kr/cms/resource/57/3115857_image2_1.jpg,0
676186ecf73f871fb5c84edf,충장상권르네상스 라온페스타,광주광역시 동구 충장로 94 (충장로2가),5,4001,20241002,20241005,2865136,126.9172520929,35.1476581130,http://tong.visitkorea.or.kr/cms/resource/21/3335921_image2_1.JPG,0
676186ecf73f871fb5c84ee2,영산강 환경문화뎐,광주광역시 남구 승촌보길 90 (승촌동),5,4000,20240928,20240929,2858305,126.7610846037,35.0658591631,http://tong.visitkorea.or.kr/cms/resource/61/3386061_image2_1.jpg,0
676186ecf73f871fb5c84ee5,광주청년주간,광주광역시 동구 금남로1가,5,4001,20240927,20240928,2851888,126.9197074339,35.1475609426,http://tong.visitkorea.or.kr/cms/resource/99/3374299_image2_1.png,0
676186ecf73f871fb5c84ee8,광주 정신건강 문화행사,광주광역시 서구 내방로 111 (치평동),5,4002,20241007,20241008,2743853,126.8530408189,35.1590418545,http://tong.visitkorea.or.kr/cms/resource/29/3361229_image2_1.jpg,0
676186ecf73f871fb5c84eeb,무등울림축제,광주광역시 동구 의재로 222 전통문화관,5,4001,20240525,20240526,2660242,126.9514994153,35.1337324867,http://tong.visitkorea.or.kr/cms/resource/25/3304525_image2_1.JPG,0
676186ecf73f871fb5c84eee,광주문화유산야행,광주광역시 동구 문화전당로 38 (광산동),5,4001,20240426,20240427,2608888,126.9192936186,35.1460861028,http://tong.visitkorea.or.kr/cms/resource/04/3113104_image2_1.jpg,0
676186ecf73f871fb5c84ef1,비어페스트 광주,광주광역시 서구 상무누리로 30 (치평동),5,4002,20240925,20240929,2598791,126.8405588979,35.1467152588,http://tong.visitkorea.or.kr/cms/resource/22/3359122_image2_1.jpg,0
676186ecf73f871fb5c84ef4,"제15회 광주비엔날레 《판소리,모두의울림》(Pansori, a soundscape of the 21st century)",광주광역시 북구 비엔날레로 111,5,4004,20240907,20241201,2561750,126.8902647155,35.1825648257,http://tong.visitkorea.or.kr/cms/resource/21/3328621_image2_1.jpg,0
676186ecf73f871fb5c84ef7,광주서창억새축제,광주광역시 서구 서창둑길 377 (벽진동),5,4002,20241017,20241020,2561700,126.8287740332,35.1385326507,http://tong.visitkorea.or.kr/cms/resource/58/3409558_image2_1.jpg,0
676186ecf73f871fb5c84efa,어린이 가족문화축제 하우펀 10,광주광역시 동구 문화전당로 38,5,4001,20240504,20240505,2490640,126.9192936186,35.1460861028,http://tong.visitkorea.or.kr/cms/resource/55/2986555_image2_1.png,0
676186ecf73f871fb5c84efd,광주프린지페스티벌,광주광역시 북구 비엔날레로 111 (용봉동),5,4004,20240921,20240929,2487990,126.8899953078,35.1820593228,http://tong.visitkorea.or.kr/cms/resource/01/3317901_image2_1.jpg,0
676186ecf73f871fb5c84f00,ACC 월드뮤직페스티벌,광주광역시 동구 문화전당로 38 (광산동),5,4001,20240830,20240901,1842421,126.9192936186,35.1460861028,http://tong.visitkorea.or.kr/cms/resource/10/3336210_image2_1.jpg,0
676186ecf73f871fb5c84f03,광주 추억의 충장축제,광주광역시 동구 금남로1가,5,4001,20241002,20241006,692682,126.9191658082,35.1478497900,http://tong.visitkorea.or.kr/cms/resource/72/3110072_image2_1.jpg,0
676186ecf73f871fb5c84f06,광주김치축제,광주광역시 서구 내방로 111 (치평동),5,4002,20241018,20241020,604097,126.8530408189,35.1590418545,http://tong.visitkorea.or.kr/cms/resource/49/3018349_image2_1.jpg,0
676187039dd122a489eabafb,크리스마스 인 더 포트(Christmas in the Port),인천광역시 중구 월미로 33 (북성동1가),2,227,20241221,20241225,3438791,126.6146650689,37.4761360618,http://tong.visitkorea.or.kr/cms/resource/58/3438758_image2_1.jpg,0
676187039dd122a489eabafe,한국-이탈리아 미디어 아트 협업 전시 〈예술로 비추는 서로의 거울〉,인천광역시 중구 공항로 271 (운서동),2,227,20241121,20241205,3415531,126.4521751331,37.4477031811,http://tong.visitkorea.or.kr/cms/resource/54/3415254_image2_1.png,0
676187039dd122a489eabb01,계양 빛축제,인천광역시 계양구 경명대로 지하1089 (계산동),2,222,20240923,20250131,3399342,126.7279723005,37.5433469173,http://tong.visitkorea.or.kr/cms/resource/07/3399307_image2_1.jpg,0
676187039dd122a489eabb04,남동 빛의 거리,인천광역시 남동구 만수동,2,228,20241022,20251231,3391868,126.7360188509,37.4415949966,http://tong.visitkorea.or.kr/cms/resource/62/3391862_image2_1.jpg,0
676187039dd122a489eabb07,개관 17주년 기념 ESG 사회공헌 행사,인천광역시 서구 환경로 42 (오류동),2,226,20241026,20241026,3388431,126.6368245602,37.5614876375,http://tong.visitkorea.or.kr/cms/resource/28/3387828_image2_1.jpg,0
676187039dd122a489eabb0a,한복사랑 인천시민 놀이마당,인천광역시 남동구 정각로 29 (구월동),2,228,20241019,20241019,3382045,126.7060989801,37.4550873442,http://tong.visitkorea.or.kr/cms/resource/29/3382029_image2_1.jpg,0
676187039dd122a489eabb0d,업사이클페스티벌,인천광역시 서구 백석동,2,226,20241012,20241013,3380571,126.6540698109,37.5756835131,http://tong.visitkorea.or.kr/cms/resource/50/3380550_image2_1.jpg,0
676187039dd122a489eabb10,드림파크 국화축제,인천광역시 서구 자원순환로 170 (백석동),2,226,20241002,20241013,3377402,126.6481259803,37.5731448144,http://tong.visitkorea.or.kr/cms/resource/84/3408384_image2_1.JPG,0
676187049dd122a489eabb13,계양 문화유산 야행,인천광역시 계양구 계양산로 101 (계산동),2,222,20241018,20241020,3377186,126.7270444752,37.5480713510,http://tong.visitkorea.or.kr/cms/resource/32/3377132_image2_1.jpg,0
676187049dd122a489eabb16,인천수어문화축제,인천광역시 남동구 구월동,2,228,20240928,20240928,3372301,126.7049852213,37.4540624436,http://tong.visitkorea.or.kr/cms/resource/96/3372296_image2_1.jpg,0
676187049dd122a489eabb19,"2024 선재도 오늘만, 뻘림픽",인천광역시 옹진군 영흥면 선재리,2,247,20241026,20241026,3369715,126.5327126699,37.2291521862,http://tong.visitkorea.or.kr/cms/resource/87/3380187_image2_1.jpg,0
676187049dd122a489eabb1c,인천도시재생축제,인천광역시 동구 화도진로 53 (송현동),2,223,20240927,20240928,3364051,126.6319301493,37.4765252097,http://tong.visitkorea.or.kr/cms/resource/94/3363994_image2_1.jpg,0
676187049dd122a489eabb1f,인천에서 통하나봄,인천광역시 남동구 구월동,2,228,20240907,20240907,3360164,126.7049963308,37.4540902183,http://tong.visitkorea.or.kr/cms/resource/36/3360136_image2_1.JPG,0
676187049dd122a489eabb22,2024 인천낚시박람회,인천광역시 연수구 센트럴로 123 (송도동),2,229,20240823,20240825,3343389,126.6466173186,37.3900244069,http://tong.visitkorea.or.kr/cms/resource/88/3343388_image2_1.jpg,0
676187049dd122a489eabb25,2024 크리에이터 미디어 산업대전 in 인천,인천광역시 연수구 센트럴로 123 (송도동),2,229,20240809,20240810,3340192,126.6466173186,37.3900244069,http://tong.visitkorea.or.kr/cms/resource/91/3340191_image2_1.png,0
676187049dd122a489eabb28,계양아라온워터축제,인천광역시 계양구 장기동,2,222,20240726,20240728,3329992,126.7380649442,37.5747323349,http://tong.visitkorea.or.kr/cms/resource/86/3329986_image2_1.jpg,0
676187049dd122a489eabb2b,인천여성영화제 20주년 회고전,인천광역시 미추홀구 미추홀대로 716 (주안동),2,224,20240720,20240720,3329788,126.6806039084,37.4613445000,http://tong.visitkorea.or.kr/cms/resource/87/3329787_image2_1.jpg,0
676187049dd122a489eabb2e,십리 for you 칠링의 밤,인천광역시 옹진군 영흥면 영흥북로 382,2,247,20240810,20240810,3326715,126.4864848933,37.2815203049,http://tong.visitkorea.or.kr/cms/resource/85/3326685_image2_1.jpg,0
676187049dd122a489eabb31,제물포 웨이브 마켓,인천광역시 중구 월미로 33 (북성동1가),2,227,20240727,20241103,3315407,126.6146650689,37.4761360618,http://tong.visitkorea.or.kr/cms/resource/01/3315401_image2_1.jpg,0
676187049dd122a489eabb34,1883 상상플랫폼 야시장,인천광역시 중구 월미로 33 (북성동1가),2,227,20240615,20240623,3304387,126.6146650689,37.4761360618,http://tong.visitkorea.or.kr/cms/resource/86/3304386_image2_1.jpg,0
676187049dd122a489eabb37,소이작도 해작해작 갯티길 산책,인천광역시 옹진군 자월면 소이작로 245,2,247,20240602,20240605,3301962,126.2221311414,37.1813551237,http://tong.visitkorea.or.kr/cms/resource/60/3301960_image2_1.jpg,0
676187049dd122a489eabb3a,고고축제,인천광역시 중구 우현로67번길 57 (전동),2,227,20240511,20240512,3116234,126.6287026869,37.4757919043,http://tong.visitkorea.or.kr/cms/resource/32/3116232_image2_1.jpg,0
676187049dd122a489eabb3d,인천어린이과학관 과학축전,인천광역시 계양구 방축로 21 (방축동),2,222,20240420,20240420,3113152,126.7399543080,37.5516211679,http://tong.visitkorea.or.kr/cms/resource/50/3113150_image2_1.png,0
676187049dd122a489eabb40,스카마켓 in 인천 (SCA Market in Incheon),인천광역시 연수구 센트럴로 123 (송도동),2,229,20240307,20240310,3105548,126.6466173186,37.3900244069,http://tong.visitkorea.or.kr/cms/resource/43/3105543_image2_1.png,0
676187049dd122a489eabb43,제12회 디아스포라영화제,인천광역시 중구 제물량로218번길 3 (해안동1가),2,227,20240517,20240521,3097834,126.6205007453,37.4726060191,http://tong.visitkorea.or.kr/cms/resource/92/3113392_image2_1.png,0
676187049dd122a489eabb46,정서진 해넘이 행사,인천광역시 서구 정서진남로 95 (오류동),2,226,20241223,20250103,3075632,126.6023861308,37.5582207427,http://tong.visitkorea.or.kr/cms/resource/97/3443997_image2_1.jpg,0
676187049dd122a489eabb49,인천수학축전,인천광역시 서구 봉수대로 806 (연희동),2,226,20241025,20241026,3020186,126.6641529930,37.5481230092,http://tong.visitkorea.or.kr/cms/resource/29/3382329_image2_1.jpg,0
676187049dd122a489eabb4c,세계를 품은 인천교육 한마당,인천광역시 연수구 센트럴로 123 (송도동),2,229,20241029,20241030,3011126,126.6466173186,37.3900244069,http://tong.visitkorea.or.kr/cms/resource/89/3365189_image2_1.jpg,0
676187049dd122a489eabb4f,문화 올데이 연수!,인천광역시 연수구 원인재로 115 (동춘동),2,229,20240601,20240601,2990417,126.6783277871,37.4091949621,http://tong.visitkorea.or.kr/cms/resource/84/3301784_image2_1.jpg,0
676187049dd122a489eabb52,신송도해변축제,인천광역시 연수구 아암대로 764 (송도동),2,229,20240810,20240815,2989846,126.6562495239,37.3990651932,http://tong.visitkorea.or.kr/cms/resource/44/2989844_image2_1.jpg,0
676187049dd122a489eabb55,응신에게 효(孝)를 묻다,인천광역시 계양구 향교로 19 부평향교(지정문화재),2,222,20240504,20240504,2987482,126.7207175131,37.5395472304,http://tong.visitkorea.or.kr/cms/resource/79/3115779_image2_1.jpg,0
676187049dd122a489eabb58,가족의 달 어린이 축제,인천광역시 중구 구읍로 63 (중산동),2,227,20240505,20240505,2986679,126.5777264136,37.4891227900,http://tong.visitkorea.or.kr/cms/resource/08/3304508_image2_1.jpg,0
676187049dd122a489eabb5b,생물사랑 어린이 축제,인천광역시 서구 환경로 42,2,226,20240504,20240504,2978145,126.6368245602,37.5614876375,http://tong.visitkorea.or.kr/cms/resource/28/3115728_image2_1.png,0
676187049dd122a489eabb5e,인천 영화 주간 2023,인천광역시 연수구 청능대로 210 스퀘어원,2,229,20231020,20221026,2872078,126.6836357236,37.4060509763,http://tong.visitkorea.or.kr/cms/resource/54/3020654_image2_1.jpg,0
676187049dd122a489eabb61,영종 세계음식축제,인천광역시 중구 하늘달빛로2번길 6 (중산동),2,227,20240928,20240929,2867345,126.5658249252,37.4818067643,http://tong.visitkorea.or.kr/cms/resource/93/3371393_image2_1.jpg,0
676187049dd122a489eabb64,2024 배다리 책피움 한마당,인천광역시 동구 금곡로 18-10,2,223,20241019,20241019,2861717,126.6374741978,37.4725674340,http://tong.visitkorea.or.kr/cms/resource/31/3379631_image2_1.jpg,0
676187049dd122a489eabb67,연수 능허대 문화축제,인천광역시 연수구 센트럴로 350 (송도동),2,229,20241004,20241006,2849159,126.6305766927,37.4052529114,http://tong.visitkorea.or.kr/cms/resource/15/3359015_image2_1.jpg,0
676187049dd122a489eabb6a,시민창작예술축제 학산마당극놀래,인천광역시 미추홀구 경인로 216-1 (도화동),2,224,20240928,20240928,2829118,126.6663190490,37.4631995872,http://tong.visitkorea.or.kr/cms/resource/46/3333846_image2_1.jpg,0
676187049dd122a489eabb6d,인천아트북페어,인천광역시 중구 제물량로218번길 3 (해안동1가),2,227,20240601,20240601,2820560,126.6205007453,37.4726060191,http://tong.visitkorea.or.kr/cms/resource/56/3330756_image2_1.jpg,0
676187049dd122a489eabb70,달빛가득 부평향교,인천광역시 계양구 향교로 19 부평향교(지정문화재),2,222,20241017,20241017,2816928,126.7207175131,37.5395472304,http://tong.visitkorea.or.kr/cms/resource/67/3403967_image2_1.JPG,0
676187049dd122a489eabb73,인천 독서대전,인천광역시 서구 크리스탈로 59 (청라동),2,10,20240928,20240929,2764526,126.6363115770,37.5306689917,http://tong.visitkorea.or.kr/cms/resource/66/3358366_image2_1.jpg,0
676187049dd122a489eabb76,강화 양오 빙어축제,인천광역시 강화군 송해면 전망대로423번길 161,2,230,20241221,20250216,2643189,126.4438577810,37.8001841894,http://tong.visitkorea.or.kr/cms/resource/07/3051907_image2_1.jpg,0
676187049dd122a489eabb79,청라 와인 페스티벌,인천광역시 서구 청라대로 88 (청라동),2,226,20241005,20241006,2615209,126.6344312567,37.5283914454,http://tong.visitkorea.or.kr/cms/resource/76/3404576_image2_1.jpg,0
676187049dd122a489eabb7c,정서진 아라뱃길 카약축제,인천광역시 서구 정서진1로 41,2,226,20240615,20240615,2597631,126.6074773243,37.5584902454,http://tong.visitkorea.or.kr/cms/resource/96/3305096_image2_1.jpg,0
676187049dd122a489eabb7f,뮤직 플로우 페스티벌,인천광역시 부평구 아트센터로 166 (십정동),2,225,20240830,20240831,2562080,126.7049455502,37.4822897181,http://tong.visitkorea.or.kr/cms/resource/62/3383962_image2_1.JPG,0
676187049dd122a489eabb82,동인천 낭만축제&낭만놀이터,인천광역시 동구 화도진로 53 (송현동),2,223,20241016,20241020,2560781,126.6319301493,37.4765252097,http://tong.visitkorea.or.kr/cms/resource/40/3013740_image2_1.jpg,0
676187049dd122a489eabb85,정서진 피크닉 클래식,인천광역시 서구 청라대로 88 (청라동),2,226,20240921,20240921,2553977,126.6344312567,37.5283914454,http://tong.visitkorea.or.kr/cms/resource/35/3361535_image2_1.jpg,0
676187049dd122a489eabb88,인천개항장 문화유산 야행,인천광역시 중구 신포로27번길 80 (관동1가),2,227,20240608,20240609,2408959,126.6213645301,37.4735225945,http://tong.visitkorea.or.kr/cms/resource/67/3113867_image2_1.jpg,0
676187049dd122a489eabb8b,인천과학대제전,인천광역시 서구 봉수대로 806 (연희동),2,226,20241025,20241026,2043285,126.6641529930,37.5481230092,http://tong.visitkorea.or.kr/cms/resource/50/3382250_image2_1.jpg,0
676187049dd122a489eabb8e,인천어린이과학관 신나는 어린이날,인천광역시 계양구 방축로 21,2,222,20240505,20240505,1806117,126.7398293160,37.5517544834,http://tong.visitkorea.or.kr/cms/resource/10/3114110_image2_1.jpg,0
676187049dd122a489eabb91,화도진 축제,인천광역시 동구 화도진로 53 (송현동),2,223,20240510,20240512,1621746,126.6319301493,37.4765252097,http://tong.visitkorea.or.kr/cms/resource/61/3304961_image2_1.jpg,0
676187049dd122a489eabb94,삼랑성역사문화축제,인천광역시 강화군 길상면 전등사로 37-41,2,230,20241005,20241013,1398149,126.4864502499,37.6314879476,http://tong.visitkorea.or.kr/cms/resource/44/2857144_image2_1.JPG,0
676187049dd122a489eabb97,인천 송도맥주축제,인천광역시 연수구 센트럴로 350 달빛축제공원,2,229,20240823,20240831,1365676,126.6305766927,37.4052529114,http://tong.visitkorea.or.kr/cms/resource/77/2607177_image2_1.jpg,0
676187049dd122a489eabb9a,부평풍물대축제,인천광역시 부평구 부평대로 60 (부평동),2,225,20240927,20240929,1266642,126.7229990543,37.4968022399,http://tong.visitkorea.or.kr/cms/resource/00/3383900_image2_1.jpg,0
676187049dd122a489eabb9d,2024 인천국제디자인페어,인천광역시 연수구 컨벤시아대로 204 (송도동),2,229,20241031,20241102,1129018,126.6402096434,37.3873468272,http://tong.visitkorea.or.kr/cms/resource/40/3378240_image2_1.jpg,0
676187049dd122a489eabba0,인천펜타포트 락 페스티벌,인천광역시 연수구 센트럴로 350,2,229,20240802,20240804,561027,126.6324847807,37.4078332011,http://tong.visitkorea.or.kr/cms/resource/33/2953133_image2_1.jpg,0
676187049dd122a489eabba3,인천대공원 범시민 벚꽃축제,인천광역시 남동구 장수동,2,228,20240406,20240407,527212,126.7615022096,37.4570186565,http://tong.visitkorea.or.kr/cms/resource/16/3111916_image2_1.jpg,0
676187049dd122a489eabba6,소래포구 축제,인천광역시 남동구 장도로 86-17,2,228,20240927,20240929,506809,126.7393253184,37.3979806750,http://tong.visitkorea.or.kr/cms/resource/40/3338840_image2_1.jpg,0
67618713bf45e03b3f494133,2025 대한민국 라면박람회,서울특별시 강서구 마곡중앙로 143 (마곡동),1,4,20250404,20250406,3445385,126.8254071964,37.5667792585,http://tong.visitkorea.or.kr/cms/resource/80/3445380_image2_1.png,0
67618713bf45e03b3f494136,서울 미디어아트 페스티벌(SMAF),서울특별시 강남구 영동대로 511 (삼성동),1,1000,20241219,20241225,3439947,127.0610512042,37.5103955843,http://tong.visitkorea.or.kr/cms/resource/92/3440392_image2_1.png,0
67618713bf45e03b3f494139,DDP 디자인마켓,서울특별시 중구 을지로 281 (을지로7가),1,24,20241219,20241225,3437467,127.0095709797,37.5661076320,http://tong.visitkorea.or.kr/cms/resource/23/3442323_image2_1.jpg,0
67618713bf45e03b3f49413c,외로움이의 집,서울특별시 성동구 성수이로18길 20 (성수동2가),1,160,20241220,20241221,3432298,127.0591671462,37.5420113232,http://tong.visitkorea.or.kr/cms/resource/77/3441277_image2_1.jpg,0
67618713bf45e03b3f49413f,반짝반짝 DDP (Twinkle DDP),서울특별시 중구 을지로 281 (을지로7가),1,24,20241129,20241208,3425400,127.0095709797,37.5661076320,http://tong.visitkorea.or.kr/cms/resource/30/3425230_image2_1.png,0
67618713bf45e03b3f494142,경춘선 공릉숲길 크리스마스 마켓,"서울특별시 노원구 공릉로27길 110 (공릉동, 현대 성우아파트)",1,255,20241221,20241221,3423698,127.0774353174,37.6258963483,http://tong.visitkorea.or.kr/cms/resource/30/3428730_image2_1.jpg,0
67618713bf45e03b3f494145,구름이 걷히니 달이 비치고 바람 부니 별이 빛난다,서울특별시 중구 을지로 281 (을지로7가),1,24,20240815,20250430,3423265,127.0095709797,37.5661076320,http://tong.visitkorea.or.kr/cms/resource/43/3423243_image2_1.jpg,0
67618713bf45e03b3f494148,Link:연결,서울특별시 성동구 성수일로10가길 18 (성수동2가),1,160,20241116,20241119,3416710,127.0526342238,37.5484715664,http://tong.visitkorea.or.kr/cms/resource/03/3416703_image2_1.png,0
67618713bf45e03b3f49414b,여행가는 가을 문화관광축제 홍보 기획전,서울특별시 강남구 영동대로 513 (삼성동),1,1000,20241116,20241116,3416329,127.0592179950,37.5119175967,http://tong.visitkorea.or.kr/cms/resource/14/3416314_image2_1.jpg,0
67618713bf45e03b3f49414e,2024년 청년문화포럼 3회차,서울특별시 강남구 봉은사로 446 (삼성동),1,1000,20241127,20241127,3415799,127.0485328700,37.5114202399,http://tong.visitkorea.or.kr/cms/resource/88/3415288_image2_1.jpg,0
67618713bf45e03b3f494151,"클래식랩 융합 레지던시 쇼케이스 〈우오, 욱오(郁烏), 백오(白烏)〉",서울특별시 강남구 언주로133길 11 (논현동),1,1000,20241213,20241213,3415761,127.0343062531,37.5161638784,http://tong.visitkorea.or.kr/cms/resource/77/3428777_image2_1.jpg,0
67618713bf45e03b3f494154,"한국-캐나다 협업 전시 〈너에게 난, 나에게 넌 - 판화로 만나는 우리〉",서울특별시 중구 덕수궁길 114 (정동),1,24,20241128,20241215,3415582,126.9741574906,37.5678567928,http://tong.visitkorea.or.kr/cms/resource/56/3415256_image2_1.jpeg,0
67618714bf45e03b3f494157,다붓다붓 전라남도 미디어아트 쇼룸,서울특별시 성동구 성수일로10가길 18 (성수동2가),1,160,20241106,20241115,3412907,127.0526342238,37.5484715664,http://tong.visitkorea.or.kr/cms/resource/77/3412277_image2_1.png,0
67618714bf45e03b3f49415a,양재풍류살롱,서울특별시 서초구 양재천로 125-10 (양재동),1,15,20241130,20241222,3410659,127.0413761150,37.4786628037,http://tong.visitkorea.or.kr/cms/resource/56/3410656_image2_1.jpg,0
67618714bf45e03b3f49415d,한국-싱가포르 시각예술 교류 〈네트워크 디 오븐: 어전시 프로젝트〉,서울특별시 서대문구 홍연길 26 (연희동),1,140,20241020,20241109,3409455,126.9284975555,37.5752356722,http://tong.visitkorea.or.kr/cms/resource/98/3409198_image2_1.jpg,0
67618714bf45e03b3f494160,Sing Your Wish 드론쇼,서울특별시 광진구 강변북로 2273 (자양동),1,150,20241115,20241115,3409144,127.0739939307,37.5294186076,http://tong.visitkorea.or.kr/cms/resource/43/3409143_image2_1.jpg,0
67618714bf45e03b3f494163,특명 비밀결사의 단원이 되어라,서울특별시 중랑구 망우로91길 2 (망우동),1,25,20241109,20241207,3403654,127.1143993819,37.5990306940,http://tong.visitkorea.or.kr/cms/resource/73/3403373_image2_1.jpg,0
67618714bf45e03b3f494166,매헌시민의숲 가을축제,서울특별시 서초구 매헌로 99 (양재동),1,15,20241102,20241103,3402911,127.0368379074,37.4691610476,http://tong.visitkorea.or.kr/cms/resource/51/3428551_image2_1.jpg,0
